Timestamp,stock_volume,Price,amount_volume
2015/4/14,4957124,99990834.33,4574250000
2015/4/13,4263668,81831077.48,4376250000
2015/4/10,2591096,47927760.22,4203000000
2015/4/9,3225014,57401407.28,4023000000
2015/4/8,3354069,62408479.44,4162500000
2015/4/7,3899778,74385156.74,4306500000
2015/4/3,4549997,84827612.16,4187250000
2015/4/2,4145960,77750605.59,4227750000
2015/4/1,6198637,113136061.1,4203000000
2015/3/31,6975771,122202074.7,3998250000
2015/3/30,7077613,120668693.4,3937500000
2015/3/27,3731296,61302058.76,3730500000
2015/3/26,4144200,67638124.12,3642750000
2015/3/25,3618858,59023818.97,3692250000
2015/3/24,4523603,73349751.7,3640500000
2015/3/23,4010560,66051281.19,3739500000
2015/3/20,3255051,53056337.35,3672000000
2015/3/19,4116941,66941314.94,3667500000
2015/3/18,4663908,74904180.16,3640500000
2015/3/17,4211657,66423751.91,3534750000
2015/3/16,4701462,73325614.95,3566250000
2015/3/13,1627604,24611488.53,3411000000
2015/3/12,1569329,23405883.95,3341250000
2015/3/11,1980214,30080270.54,3397500000
2015/3/10,2443043,37004025.21,3431250000
2015/3/9,1709994,25382416.24,3370500000
2015/3/6,2271142,34147319.08,3348000000
2015/3/5,2125591,32040327.35,3417750000
2015/3/4,2958722,44596597.76,3413250000
2015/3/3,3406296,51245767.46,3372750000
2015/3/2,2809710,41827261,3375000000
2015/2/27,3317566,49376679.83,3359250000
2015/2/26,3353749,48635905.01,3303000000
2015/2/25,2112733,29889830.67,3183750000
2015/2/17,1368489,19177225.64,3150000000
2015/2/16,1938970,27128809.5,3147750000
2015/2/13,1382046,19192209.55,3123000000
2015/2/12,954631,13012421.89,3078000000
2015/2/11,746153,10005158.31,3037500000
2015/2/10,786011,10460948.74,2994750000
2015/2/9,675959,9021379.91,2988000000
2015/2/6,1306087,17596259.71,2981250000
2015/2/5,1226621,17025002.9,3087000000
2015/2/4,1440864,20190737.72,3134250000
2015/2/3,1690774,23652038.41,3150000000
2015/2/2,928528,12875871.31,3118500000
2015/1/30,1664849,23125930.62,3116250000
2015/1/29,1270810,17682705.21,3123000000
2015/1/28,2094706,29380466.91,3163500000
2015/1/27,2216072,30764107.71,3138750000
2015/1/26,1492429,20515871.42,3118500000
2015/1/23,1716601,23499866.14,3066750000
2015/1/22,2328526,32167561.53,3123000000
2015/1/21,3573019,48816187.3,3105000000
2015/1/20,2165599,28442262.56,3021750000
2015/1/19,2448085,31951573.91,2871000000
2015/1/16,1326096,17605834.52,2992500000
2015/1/15,2109042,27856302.32,2990250000
2015/1/14,1955437,25175518.32,2979000000
2015/1/13,1674683,21418100.22,2900250000
2015/1/12,1761818,22417867.48,2857500000
2015/1/9,5030329,67791749.98,2958750000
2015/1/8,4564314,60466177.11,3026250000
2015/1/7,2134499,27282224.73,2891250000
2015/1/6,2551708,32360460.41,2918250000
2015/1/5,2244630,28222523.31,2828250000
2014/12/31,1916635,24035309.94,2819250000
2014/12/30,2410825,30312650.76,2787750000
2014/12/29,2507012,32813198.68,2922750000
2014/12/26,1362031,18711981.55,3078000000
2014/12/25,1583066,21838609.78,3107250000
2014/12/24,2730949,36545652.53,3127500000
2014/12/23,5600631,74526640.27,3026250000
2014/12/22,4171018,58040497.62,3053250000
2014/12/19,3034875,45895441.28,3393000000
2014/12/18,2709458,42566458.6,3528000000
2014/12/17,3882101,63445716.86,3642750000
2014/12/16,6955420,116168088.6,3791250000
2014/12/15,11961339,203926276.8,3762000000
2014/12/12,8066168,133462237.1,3714750000
2014/12/11,7191400,116564873.4,3708000000
2014/12/10,5174023,82305752.81,3584250000
2014/12/9,2812875,42918749.43,3440250000
2014/12/8,1833291,28373283.41,3532500000
2014/12/5,1792436,27880033.58,3476250000
2014/12/4,1487957,23718690.88,3586500000
2014/12/3,2089330,32747827.38,3530250000
2014/12/2,1336087,21327309.76,3588750000
2014/12/1,2141729,34008301.15,3579750000
2014/11/28,3464502,56455999.36,3647250000
2014/11/27,5060788,82617675.96,3732750000
2014/11/26,2505066,40421176.76,3638250000
2014/11/25,2230988,35573526.93,3600000000
2014/11/24,1244889,19753911.39,3561750000
2014/11/21,2198406,34564088.81,3566250000
2014/11/20,1648249,26209820.85,3573000000
2014/11/19,1964835,32326743.74,3667500000
2014/11/18,706317,11572556.48,3678750000
2014/11/17,1372731,22534649.48,3721500000
2014/11/14,1143660,18428183.13,3649500000
2014/11/13,1969741,31228096,3647250000
2014/11/12,1171735,18836761.23,3654000000
2014/11/11,2571375,40802755.5,3645000000
2014/11/10,1665612,27163519.64,3694500000
2014/11/7,1808235,30305403.33,3703500000
2014/11/6,2854214,47908913.76,3773250000
2014/11/5,1903957,31551751.95,3748500000
2014/11/4,1791362,29599727.51,3701250000
2014/11/3,3002461,49953625.83,3710250000
2014/10/31,4869807,82342812.44,3784500000
2014/10/30,7528521,128160659.7,3825000000
2014/10/29,4854448,80891377.21,3791250000
2014/10/28,5939829,95514095.59,3667500000
2014/10/27,1286856,19803816.22,3521250000
2014/10/24,1863955,28940919.32,3456000000
2014/10/23,3452492,52444717.74,3404250000
2014/10/22,2015903,31683921.96,3505500000
2014/10/21,3607394,56710136.29,3552750000
2014/10/20,5307135,80908934,3521250000
2014/10/17,3285816,47667458.11,3300750000
2014/10/16,2693422,39897567.62,3339000000
2014/10/15,2664703,39656270.65,3363750000
2014/10/14,3210159,49175250.31,3408750000
2014/10/13,3336503,51766346.47,3528000000
2014/10/10,6381514,100200728.1,3534750000
2014/10/9,7224851,112049174.7,3537000000
2014/10/8,3977002,57819965.69,3375000000
2014/9/30,2418715,34513981.89,3208500000
2014/9/29,2822594,39910373.86,3192750000
2014/9/26,3217628,45388563.71,3174750000
2014/9/25,5143991,71702059.77,3172500000
2014/9/24,7125913,100240927.8,3105000000
2014/9/23,3822086,50665047.76,3057750000
2014/9/22,3856737,51584452.85,2981250000
2014/9/19,2861398,37943406.18,2992500000
2014/9/18,5650816,74902120.93,2992500000
2014/9/17,12146191,163018750.6,3048750000
2014/9/16,4300225,55409037,2808000000
2014/9/15,2693419,35241065.51,2970000000
2014/9/12,2459392,31545198.68,2902500000
2014/9/11,3948526,51063084.48,2902500000
2014/9/10,2912087,37077388.59,2884500000
2014/9/9,4050996,51062155.77,2866500000
2014/9/5,2843357,34994085.68,2776500000
2014/9/4,3722193,46185619.2,2803500000
2014/9/3,7289011,91168560.41,2776500000
2014/9/2,5011069,60716889.83,2760750000
2014/9/1,2433500,28580408.27,2673000000
2014/8/29,1699937,19530081.78,2605500000
2014/8/28,2191088,25171649.88,2569500000
2014/8/27,1311609,15004355.89,2558250000
2014/8/26,3482440,40115429.49,2574000000
2014/8/25,1990312,23409002.45,2634750000
2014/8/22,2394570,28288985.5,2670750000
2014/8/21,2400701,28240661.09,2648250000
2014/8/20,2270801,26820925.49,2661750000
2014/8/19,3123519,36780721.99,2664000000
2014/8/18,3217510,37589286.56,2650500000
2014/8/15,1947347,22258997.3,2580750000
2014/8/14,4416141,50685403.56,2562750000
2014/8/13,2489422,28041657.1,2529000000
2014/8/12,2168532,24651828.85,2571750000
2014/8/11,2133610,24179049.13,2558250000
2014/8/8,2968908,33565408.75,2526750000
2014/8/7,4482852,51157391.9,2522250000
2014/8/6,4621371,52801067.21,2592000000
2014/8/5,3547219,39421137.97,2526750000
2014/8/4,4044635,44584075.51,2493000000
2014/8/1,2616062,28350112.09,2403000000
2014/7/31,2141223,23234779.45,2450250000
2014/7/30,4213627,45790392.9,2445750000
2014/7/29,3197036,34048955.56,2418750000
2014/7/28,2063958,21734585.15,2371500000
2014/7/25,906265,9368085.34,2331000000
2014/7/24,2044418,21065191.79,2306250000
2014/7/23,2330020,24593854.89,2353500000
2014/7/22,2486918,26605924.15,2416500000
2014/7/21,3291240,35092059.82,2405250000
2014/7/18,1958724,20685512.27,2376000000
2014/7/17,1355737,14131006.19,2346750000
2014/7/16,1767640,18530016.47,2340000000
2014/7/15,2316204,24404940,2367000000
2014/7/14,2440807,25969121.37,2403000000
2014/7/11,1883128,19823353.56,2376000000
2014/7/10,1958576,20368591.21,2333250000
2014/7/9,3237386,34073332.93,2331000000
2014/7/8,3372690,35274627.31,2396250000
2014/7/7,3454828,36536936.98,2385000000
2014/7/4,7207087,77442943.04,2412000000
2014/7/3,13252258,146020056.6,2475000000
2014/7/2,4153287,42863692.55,2342250000
2014/7/1,3004349,30828797.89,2313000000
2014/6/30,4526435,46321571.29,2310750000
2014/6/27,2603142,26078552.71,2268000000
2014/6/26,2520757,25049101.22,2250000000
2014/6/25,1600964,15649006.51,2200500000
2014/6/24,1473737,14486507.07,2218500000
2014/6/23,1197574,11675152.73,2200500000
2014/6/20,2613004,25190969.33,2178000000
2014/6/19,2619079,25738585.47,2157750000
2014/6/18,2199568,22214124.1,2274750000
2014/6/17,2376440,24135496.1,2290500000
2014/6/16,4420234,45428114.93,2301750000
2014/6/13,2586394,25975842.75,2263500000
2014/6/12,4310659,43217968.78,2247750000
2014/6/11,3666644,37376006.92,2288250000
2014/6/10,9011271,92230847.08,2315250000
2014/6/9,9560507,98942285.3,2252250000
2014/6/6,2792569,28012168.12,2292750000
2014/6/5,1283131,12646365.31,2232000000
2014/6/4,738763,7179997.82,2187000000
2014/6/3,1363372,13425196.43,2205000000
2014/5/30,587049,5706802.69,2189250000
2014/5/29,803050,7855312.94,2189250000
2014/5/28,1606464,15783267.47,2218500000
2014/5/27,1165046,11354411.34,2193750000
2014/5/26,1062931,10294474.29,2189250000
2014/5/23,847526,8092645.05,2171250000
2014/5/22,1596418,15359979.88,2146500000
2014/5/21,1587761,14989741.93,2157750000
2014/5/20,740629,6920599.96,2092500000
2014/5/19,771699,7165244.28,2088000000
2014/5/16,687203,9724774.62,2124000000
2014/5/15,740169,10592423.88,2145000000
2014/5/14,1185218,17090629.64,2151000000
2014/5/13,1546717,22246602.91,2163000000
2014/5/12,3885675,55113702.52,2181000000
2014/5/9,7978144,123238816.4,2242500000
2014/5/8,1117184,16880270.27,2260500000
2014/5/7,1226283,18496961.34,2254500000
2014/5/6,3798896,57763971.63,2275500000
2014/5/5,3181943,47362598.86,2229000000
2014/4/30,1319187,19065489.21,2200500000
2014/4/29,516689,7187374.56,2092500000
2014/4/28,1370841,18925795.53,2100000000
2014/4/25,592889,8476145.71,2146500000
2014/4/24,666964,9499945.17,2143500000
2014/4/23,455040,6529014.12,2148000000
2014/4/22,1354515,19393950.62,2145000000
2014/4/21,1308408,19240463.07,2164500000
2014/4/18,795053,11944880.95,2244000000
2014/4/17,1122516,16908583.51,2269500000
2014/4/16,864250,12853283.92,2235000000
2014/4/15,853727,12817950.22,2248500000
2014/4/14,621969,9235286.11,2239500000
2014/4/11,908250,13380644.89,2206500000
2014/4/10,1075176,16146563.69,2241000000
2014/4/9,840915,12707292.9,2268000000
2014/4/8,1739171,26200622.1,2269500000
2014/4/4,980142,14464414.42,2226000000
2014/4/3,1130716,16279992.66,2199000000
2014/4/2,1383349,20007288.56,2119500000
2014/4/1,769176,11303473.81,2209500000
2014/3/31,612862,8908422.41,2193000000
2014/3/28,1232266,18083832.59,2181000000
2014/3/27,1644151,24525008.15,2193000000
2014/3/26,917366,13965460.98,2274000000
2014/3/25,1742541,26939342.53,2287500000
2014/3/24,1330375,20729768.34,2322000000
2014/3/21,1802863,27756513.1,2343000000
2014/3/20,2088096,32606351.69,2290500000
2014/3/19,2304697,36011105.27,2379000000
2014/3/18,2103719,32934569.84,2338500000
2014/3/17,3647483,57555752.83,2367000000
2014/3/14,5398010,83604806.8,2328000000
2014/3/13,3043784,46284090.51,2271000000
2014/3/12,2368509,34669705.24,2250000000
2014/3/11,1025489,14980413.23,2175000000
2014/3/10,1444881,21326052.61,2202000000
2014/3/7,1970081,29457768.89,2269500000
2014/3/6,1464627,21680044.56,2227500000
2014/3/5,2329350,35186998.7,2263500000
2014/3/4,2752986,41909056.63,2305500000
2014/3/3,4610506,71584787.99,2325000000
2014/2/28,3132258,45510810.25,2281500000
2014/2/27,1963659,28759709.24,2205000000
2014/2/26,1765121,25402862.83,2190000000
2014/2/25,3915498,59447870.98,2173500000
2014/2/24,1819131,26811208.81,2247000000
2014/2/21,1800531,26814323.88,2221500000
2014/2/20,2415650,36210337.43,2217000000
2014/2/19,3244282,49324589.57,2272500000
2014/2/18,3140898,48656894.7,2317500000
2014/2/17,2395041,36754247.27,2305500000
2014/2/14,2333492,35172033.9,2277000000
2014/2/13,3939649,59866271.22,2235000000
2014/2/12,3911821,58542793.7,2296500000
2014/2/11,2587921,37970863.47,2214000000
2014/2/10,3114401,45208260.99,2212500000
2014/2/7,1371339,19198268.75,2112000000
2014/1/30,894686,12403528.74,2070000000
2014/1/29,905482,12689047.75,2110500000
2014/1/28,985066,13758110.97,2086500000
2014/1/27,1884835,26283505.07,2115000000
2014/1/24,1500076,20895252.88,2089500000
2014/1/23,1475404,20461075.11,2085000000
2014/1/22,1849876,25495764.87,2083500000
2014/1/21,1038326,14027211.35,2029500000
2014/1/20,933577,12460985.25,2011500000
2014/1/17,1031867,13827354.15,2013000000
2014/1/16,855540,11446724.52,2005500000
2014/1/15,985853,13118638.03,2007000000
2014/1/14,1034114,13503451.07,1978500000
2014/1/13,685175,8830221.35,1923000000
2014/1/10,1256666,16312488.54,1924500000
2014/1/9,936164,12663947.98,2005500000
2014/1/8,1128044,15349874.45,2040000000
2014/1/7,826102,11153107.45,2031000000
2014/1/6,1378672,18710913.45,2011500000
2014/1/3,1152484,16220805.01,2101500000
2014/1/2,1691897,23960668,2130000000
2013/12/31,1602399,22493368.13,2097000000
2013/12/30,1564064,22329675.59,2143500000
2013/12/27,2334655,33294573.44,2143500000
2013/12/26,1732210,24271163.79,2107500000
2013/12/25,1948696,27210094.85,2118000000
2013/12/24,1178554,16060331.01,2047500000
2013/12/23,1137060,15405424.36,2038500000
2013/12/20,1300613,17311555.79,2010000000
2013/12/19,1677862,22928875.37,2007000000
2013/12/18,1187918,16418695.48,2070000000
2013/12/17,1876518,26304224.19,2074500000
2013/12/16,2157714,30718893.91,2137500000
2013/12/13,1890012,26590592.83,2125500000
2013/12/12,2382088,33690285.7,2095500000
2013/12/11,3339980,47118672.11,2115000000
2013/12/10,5227516,75529036,2176500000
2013/12/9,4507322,63395630.25,2133000000
2013/12/6,5727458,80189612.17,2091000000
2013/12/5,12399934,183066069.3,2164500000
2013/12/4,6720323,96099770.39,2164500000
2013/12/3,1648822,21281192.71,1968000000
2013/12/2,3155736,40719758.84,1905000000
2013/11/29,2678971,36214058.56,2029500000
2013/11/28,2168008,28794553,1984500000
2013/11/27,1687097,22177381.83,1981500000
2013/11/26,2597306,34042453.88,1974000000
2013/11/25,1628802,20988998.24,1942500000
2013/11/22,1468871,18879221.47,1915500000
2013/11/21,1345358,17187300.43,1914000000
2013/11/20,1514139,19458647.99,1944000000
2013/11/19,1777403,22787210.94,1932000000
2013/11/18,1955617,25049856.36,1926000000
2013/11/15,2022970,25649935,1893000000
2013/11/14,1683410,20888923.32,1878000000
2013/11/13,881575,10709358.12,1833000000
2013/11/12,1018156,12437067.25,1839000000
2013/11/11,689868,8286700.29,1807500000
2013/11/8,1138287,13626542.64,1783500000
2013/11/7,1085867,13295427.87,1839000000
2013/11/6,1508671,18624075.34,1843500000
2013/11/5,1366423,16703875.74,1857000000
2013/11/4,728398,8898166.35,1840500000
2013/11/1,1570529,19113401.08,1825500000
2013/10/31,1547629,18702362.22,1821000000
2013/10/30,2972388,35621744.52,1833000000
2013/10/29,4982224,62448724.14,1818000000
2013/10/28,3570834,47823318.04,1996500000
2013/10/25,5959226,81591904.09,2055000000
2013/10/24,7786739,105984762.4,2034000000
2013/10/23,3254483,42239761.51,1942500000
2013/10/22,3828531,50917070.8,1966500000
2013/10/21,3859128,50973262.38,1996500000
2013/10/18,3843965,50203802.02,1965000000
2013/10/17,3414817,43760068.19,1945500000
2013/10/16,1543123,19482616.98,1869000000
2013/10/15,1424829,18275472.3,1923000000
2013/10/14,2514256,32179042.09,1938000000
2013/10/11,1147546,14513918.28,1899000000
2013/10/10,1157800,14653852.6,1885500000
2013/10/9,1154900,14575977.99,1903500000
2013/10/8,1221116,15304268.97,1891500000
2013/9/30,679484,8397636.78,1858500000
2013/9/27,668206,8276906.09,1861500000
2013/9/26,1001076,12386665.24,1843500000
2013/9/25,1446072,18008130.71,1866000000
2013/9/24,1743648,22040935.34,1879500000
2013/9/23,1754221,21973018.83,1914000000
2013/9/18,3054624,38126839.08,1866000000
2013/9/17,3459646,45197866.93,1942500000
2013/9/16,1507792,19270720.64,1920000000
2013/9/13,1804054,23064234.04,1921500000
2013/9/12,2589649,33689261.44,1917000000
2013/9/11,4057153,52800792.74,1992000000
2013/9/10,2276693,29043047.13,1917000000
2013/9/9,2354871,30297274.75,1941000000
2013/9/6,2413308,31098608.76,1938000000
2013/9/5,4837078,62985551.78,1965000000
2013/9/4,2345123,29809111.32,1893000000
2013/9/3,2646908,33968846.55,1936500000
2013/9/2,3770497,48254447.82,1935000000
2013/8/30,3852806,48662214.45,1894500000
2013/8/29,1599999,19949463.77,1851000000
2013/8/28,2284684,28608550.76,1870500000
2013/8/27,1214210,14925590.61,1855500000
2013/8/26,1211762,14784082.09,1846500000
2013/8/23,1651668,19974115.02,1797000000
2013/8/22,1040840,12782385.04,1839000000
2013/8/21,1158665,14127994.43,1837500000
2013/8/20,999634,12211420.16,1839000000
2013/8/19,1241901,15071278.93,1828500000
2013/8/16,2782990,34602583.3,1812000000
2013/8/15,2133567,27112697.64,1887000000
2013/8/14,4222105,54959446.81,1938000000
2013/8/13,2535050,32513454.9,1935000000
2013/8/12,3863271,49907776.81,1939500000
2013/8/9,5299823,68178521.73,1944000000
2013/8/8,1371457,17135689.76,1872000000
2013/8/7,2089734,26299794.59,1866000000
2013/8/6,2422652,30880559.66,1921500000
2013/8/5,1706969,21586910.06,1896000000
2013/8/2,2452415,30986170.13,1875000000
2013/8/1,2544624,31625890.26,1881000000
2013/7/31,1318762,16001518.51,1809000000
2013/7/30,1536189,18687249,1825500000
2013/7/29,1232835,15165643.79,1848000000
2013/7/26,2094264,26116876.03,1875000000
2013/7/25,4715860,59714595.99,1897500000
2013/7/24,9078774,116289977,1957500000
2013/7/23,2348581,28778491.27,1842000000
2013/7/22,1389721,16693054.86,1816500000
2013/7/19,1548107,18301455.6,1759500000
2013/7/18,2448384,28619127.86,1770000000
2013/7/17,2597930,31352074.03,1794000000
2013/7/16,1876386,22921378.58,1840500000
2013/7/15,2365387,28916821.07,1849500000
2013/7/12,2219671,27112277.85,1807500000
2013/7/11,3894748,47779286.46,1833000000
2013/7/10,1657972,20093065.88,1839000000
2013/7/9,1543671,18558272.14,1792500000
2013/7/8,3581405,43430016.28,1804500000
2013/7/5,3289400,42994726.02,1927500000
2013/7/4,5345914,70707704.52,1993500000
2013/7/3,3841085,49097685.52,1933500000
2013/7/2,4544744,59440218.37,1977000000
2013/7/1,6050029,78922670.63,1986000000
2013/6/28,3181470,40546515.55,1912500000
2013/6/27,4146297,52853272.46,1906500000
2013/6/26,7070381,90545854.06,1939500000
2013/6/25,5319283,65462373.56,1897500000
2013/6/24,1607729,19341779.55,1800000000
2013/6/21,653636,7849769.59,1822500000
2013/6/20,838170,10424451.17,1857000000
2013/6/19,1494540,18878613.24,1906500000
2013/6/18,1892274,23778353.94,1920000000
2013/6/17,1829508,22757489.07,1881000000
2013/6/14,874819,10517728.68,1828500000
2013/6/13,1057099,12400885.7,1777500000
2013/6/7,745573,9074570.8,1807500000
2013/6/6,692823,8503235.89,1833000000
2013/6/5,572681,7006414.26,1839000000
2013/6/4,997665,12164514.22,1822500000
2013/6/3,986198,12271237.79,1855500000
2013/5/31,1367562,17215591.38,1885500000
2013/5/30,1267570,15994579.46,1890000000
2013/5/29,2347246,29511118.15,1891500000
2013/5/28,1771623,22045230.13,1870500000
2013/5/27,2749597,33953832.38,1866000000
2013/5/24,3606588,43743520.79,1804500000
2013/5/23,2024271,24269857.36,1800000000
2013/5/22,1468004,17577468.54,1788000000
2013/5/21,2282274,27224639.82,1807500000
2013/5/20,2101421,24895626.67,1782000000
2013/5/17,1564362,18273113.51,1752000000
2013/5/16,2476514,28841362.3,1756500000
2013/5/15,1625160,18557760.88,1725000000
2013/5/14,1111111,12444168.72,1692000000
2013/5/13,641700,7249353.61,1693500000
2013/5/10,852449,9631125.13,1701000000
2013/5/9,1306197,14598912.96,1681500000
2013/5/8,1459349,16460367.22,1696500000
2013/5/7,883582,9779609.7,1668000000
2013/5/6,760159,8403632.26,1663500000
2013/5/3,654445,7179360.74,1645500000
2013/5/2,443624,4775872.35,1623000000
2013/4/26,597728,6452343.57,1603500000
2013/4/25,1102474,12176370.25,1621500000
2013/4/24,763868,8547945.52,1687500000
2013/4/23,1031800,11676502.12,1671000000
2013/4/22,620487,7196563.04,1743000000
2013/4/19,1030226,12021087.57,1746000000
2013/4/18,734697,8452453.78,1740000000
2013/4/17,536632,6102911.37,1710000000
2013/4/16,451085,5082987.67,1705500000
2013/4/15,609620,6909013.61,1689000000
2013/4/12,1026913,11860082.41,1726500000
2013/4/11,535900,6101471.18,1708500000
2013/4/10,682941,7813338.11,1710000000
2013/4/9,629165,7269640.33,1728000000
2013/4/8,986268,11198105.8,1717500000
2013/4/3,1179808,13881315.82,1744500000
2013/4/2,1675904,20151796.22,1807500000
2013/4/1,1310717,15535022.44,1791000000
2013/3/29,1595941,18915858.39,1765500000
2013/3/28,1366399,16421040.32,1785000000
2013/3/27,1587718,19489942.61,1848000000
2013/3/26,3323516,40842903.05,1834500000
2013/3/25,2136579,27162471.8,1918500000
2013/3/22,4662853,59119484.31,1891500000
2013/3/21,2532268,33968793.6,2007000000
2013/3/20,3152634,42040813.27,2031000000
2013/3/19,2011681,26136803.14,1978500000
2013/3/18,2465206,32023862.56,1947000000
2013/3/15,3155957,41232305.47,1950000000
2013/3/14,3585904,48525200.43,2001000000
2013/3/13,5160405,68603994.65,2037000000
2013/3/12,3564778,45862704.97,1927500000
2013/3/11,4817800,62920924.28,1995000000
2013/3/8,5555675,71545284.33,1923000000
2013/3/7,2357855,29412805.34,1863000000
2013/3/6,1973830,24464210.61,1863000000
2013/3/5,1223591,14791463.87,1831500000
2013/3/4,1760190,21441072.69,1800000000
2013/3/1,1906857,23319988.38,1863000000
2013/2/28,1663166,20182804.23,1840500000
2013/2/27,1552943,18868704.76,1818000000
2013/2/26,2219113,27599347.06,1831500000
2013/2/25,2762881,34677717.09,1893000000
2013/2/22,2514529,31129733.47,1851000000
2013/2/21,1642478,19985200.06,1816500000
2013/2/20,2221321,27200431.51,1857000000
2013/2/19,1045293,12571111.24,1795500000
2013/2/18,1611185,19590217.27,1825500000
2013/2/8,1070914,12917480.29,1803000000
2013/2/7,612098,7246959.52,1776000000
2013/2/6,669630,7974694.91,1777500000
2013/2/5,1045624,12372780.19,1777500000
2013/2/4,1396027,16777218.28,1797000000
2013/2/1,1653208,20063382.03,1824000000
2013/1/31,1628148,19553514.8,1810500000
2013/1/30,2649491,31933931.99,1824000000
2013/1/29,1222770,14416871.6,1774500000
2013/1/28,1168598,13645403.99,1774500000
2013/1/25,977481,11222723,1726500000
2013/1/24,1960903,22871687.67,1711500000
2013/1/23,1446885,16941328.68,1767000000
2013/1/22,2397762,28798229.86,1774500000
2013/1/21,2249736,27586784.27,1846500000
2013/1/18,2348433,28533017.84,1849500000
2013/1/17,1862096,22377263.76,1794000000
2013/1/16,2749704,33555330.87,1830000000
2013/1/15,3619262,44781310.36,1863000000
2013/1/14,3567198,43117057.86,1842000000
2013/1/11,3529153,42451721.63,1788000000
2013/1/10,1697471,20091731.39,1783500000
2013/1/9,2591707,30899739.63,1770000000
2013/1/8,2641210,31227406.87,1788000000
2013/1/7,2945499,34417482.28,1776000000
2013/1/4,1651125,19231918.24,1732500000
2012/12/31,1486822,17542435.49,1768500000
2012/12/28,1610078,18990345.8,1780500000
2012/12/27,2566718,30752585.52,1773000000
2012/12/26,3987372,47999018.58,1836000000
2012/12/25,3208750,37201570.04,1770000000
2012/12/24,3240544,37985819.74,1731000000
2012/12/21,2675800,30522627.69,1732500000
2012/12/20,2179067,24500534.68,1693500000
2012/12/19,3092104,35388854.86,1708500000
2012/12/18,3278613,37153731.01,1704000000
2012/12/17,3010437,33805698.48,1689000000
2012/12/14,3265806,36293390.85,1686000000
2012/12/13,1974133,21586519.12,1614000000
2012/12/12,3317939,37172736.35,1678500000
2012/12/11,2430233,26898367.46,1642500000
2012/12/10,3666274,40901348.26,1692000000
2012/12/7,3512221,38487804.25,1665000000
2012/12/6,2162659,23284652.21,1606500000
2012/12/5,3280400,35240068.83,1639500000
2012/12/4,2352846,24125101.81,1563000000
2012/12/3,3608403,37814895.59,1578000000
2012/11/30,1615366,16458309.29,1540500000
2012/11/29,2481920,25404590.92,1516500000
2012/11/28,1893520,19013833.53,1516500000
2012/11/27,3893740,40770371.92,1533000000
2012/11/26,3421248,38258245.9,1678500000
2012/11/23,6345741,74049837.16,1720500000
2012/11/22,6893945,84117974.51,1845000000
2012/11/21,12596394,157886402,1879500000
2012/11/20,1490841,17815549.95,1792500000
2012/11/19,1214342,13021037.79,1629000000
2012/11/16,451464,4684603.65,1578000000
2012/11/15,404577,4218924.75,1563000000
2012/11/14,589860,6113986.78,1563000000
2012/11/13,868520,9225551.66,1575000000
2012/11/12,506394,5516778.11,1645500000
2012/11/9,661916,7203534.8,1627500000
2012/11/8,1167442,12988969.33,1635000000
2012/11/7,1004087,11502869.15,1725000000
2012/11/6,2965743,34232368.46,1741500000
2012/11/5,2670559,30542948.73,1725000000
2012/11/2,1179403,13126473.39,1666500000
2012/11/1,1485660,16762630.76,1689000000
2012/10/31,1200653,13287709.37,1678500000
2012/10/30,1315421,14491166.68,1660500000
2012/10/29,553785,5991730.26,1615500000
2012/10/26,1254230,13541765.49,1630500000
2012/10/25,1461532,15955918.24,1617000000
2012/10/24,1153670,12755458.95,1663500000
2012/10/23,1797529,20145065.43,1665000000
2012/10/22,3443134,38545096.28,1683000000
2012/10/19,6399926,77645220.27,1761000000
2012/10/18,2656668,32138601.7,1834500000
2012/10/17,1166559,13751265.85,1774500000
2012/10/16,2024933,24042918.47,1774500000
2012/10/15,1477453,17184973.7,1770000000
2012/10/12,2434202,28740343.21,1791000000
2012/10/11,1959654,22734100.86,1737000000
2012/10/10,3348027,39390855.52,1771500000
2012/10/9,1838900,20959497.51,1731000000
2012/10/8,1338862,14832257.07,1675500000
2012/9/28,1446775,15712648.11,1644000000
2012/9/27,1335861,14221414.27,1608000000
2012/9/26,1493089,16038199.33,1569000000
2012/9/25,1083124,12050684.85,1662000000
2012/9/24,1651781,18105137.12,1657500000
2012/9/21,2503844,28535573.09,1651500000
2012/9/20,2126865,24854776.81,1725000000
2012/9/19,2620805,31269831.32,1800000000
2012/9/18,3243198,39633104.37,1806000000
2012/9/17,6662737,83137569.18,1842000000
2012/9/14,10820603,144450868.7,1972500000
2012/9/13,3854701,48519278.98,1908000000
2012/9/12,1642967,18784604.34,1734000000
2012/9/11,1374566,15561644,1698000000
2012/9/10,2112854,24259344.68,1731000000
2012/9/7,2606489,29825963.55,1716000000
2012/9/6,2238400,24641593.52,1678500000
2012/9/5,1514057,16172979.87,1624500000
2012/9/4,1346301,14423773.2,1600500000
2012/9/3,907895,9620601.7,1597500000
2012/8/31,922828,9571581.19,1566000000
2012/8/30,1252921,13073717.79,1555500000
2012/8/29,1343786,14271457.72,1608000000
2012/8/28,1102358,11616695.21,1590000000
2012/8/27,2432524,25944772.12,1564500000
2012/8/24,2768636,32936857.77,1738500000
2012/8/23,1580733,18297041.55,1761000000
2012/8/22,1259457,14702034.79,1734000000
2012/8/21,1713131,19880171.98,1762500000
2012/8/20,1202144,13538477.84,1705500000
